Date,OAT,HWST,HWRT,HWDP,HWDPSPT,P1VFD,P2VFD
27-May-19 12:30:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 12:30:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 12:30:03 AM CDT,nan,nan,nan,10.03,nan,nan,nan
27-May-19 12:30:03 AM CDT,nan,nan,nan,nan,nan,69.46,nan
27-May-19 12:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 12:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 12:45:00 AM CDT,49,nan,nan,nan,nan,nan,nan
27-May-19 12:45:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 12:45:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 12:45:03 AM CDT,nan,nan,nan,10.02,nan,nan,nan
27-May-19 12:45:03 AM CDT,nan,nan,nan,nan,nan,69.63,nan
27-May-19 12:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 12:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 1:00:00 AM CDT,48.6,nan,nan,nan,nan,nan,nan
27-May-19 1:00:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 1:00:03 AM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 1:00:03 AM CDT,nan,nan,nan,10,nan,nan,nan
27-May-19 1:00:03 AM CDT,nan,nan,nan,nan,nan,69.75,nan
27-May-19 1:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 1:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 1:15:00 AM CDT,48.1,nan,nan,nan,nan,nan,nan
27-May-19 1:15:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 1:15:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 1:15:03 AM CDT,nan,nan,nan,10.07,nan,nan,nan
27-May-19 1:15:03 AM CDT,nan,nan,nan,nan,nan,69.3,nan
27-May-19 1:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 1:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 1:30:00 AM CDT,47.7,nan,nan,nan,nan,nan,nan
27-May-19 1:30:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 1:30:03 AM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 1:30:03 AM CDT,nan,nan,nan,9.96,nan,nan,nan
27-May-19 1:30:03 AM CDT,nan,nan,nan,nan,nan,69.75,nan
27-May-19 1:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 1:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 1:45:00 AM CDT,47.9,nan,nan,nan,nan,nan,nan
27-May-19 1:45:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 1:45:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 1:45:03 AM CDT,nan,nan,nan,9.82,nan,nan,nan
27-May-19 1:45:03 AM CDT,nan,nan,nan,nan,nan,71.2,nan
27-May-19 1:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 1:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 2:00:00 AM CDT,48.2,nan,nan,nan,nan,nan,nan
27-May-19 2:00:02 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 2:00:02 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 2:00:02 AM CDT,nan,nan,nan,10.2,nan,nan,nan
27-May-19 2:00:02 AM CDT,nan,nan,nan,nan,nan,69.57,nan
27-May-19 2:00:02 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 2:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 2:15:00 AM CDT,48.3,nan,nan,nan,nan,nan,nan
27-May-19 2:15:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 2:15:03 AM CDT,nan,nan,171,nan,nan,nan,nan
27-May-19 2:15:03 AM CDT,nan,nan,nan,10.12,nan,nan,nan
27-May-19 2:15:03 AM CDT,nan,nan,nan,nan,nan,69.52,nan
27-May-19 2:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 2:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 2:30:00 AM CDT,48.2,nan,nan,nan,nan,nan,nan
27-May-19 2:30:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 2:30:03 AM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 2:30:03 AM CDT,nan,nan,nan,10.07,nan,nan,nan
27-May-19 2:30:03 AM CDT,nan,nan,nan,nan,nan,69.63,nan
27-May-19 2:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 2:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 2:45:00 AM CDT,48.1,nan,nan,nan,nan,nan,nan
27-May-19 2:45:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 2:45:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 2:45:03 AM CDT,nan,nan,nan,10.09,nan,nan,nan
27-May-19 2:45:03 AM CDT,nan,nan,nan,nan,nan,69.15,nan
27-May-19 2:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 2:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 3:00:00 AM CDT,47.8,nan,nan,nan,nan,nan,nan
27-May-19 3:00:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 3:00:03 AM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 3:00:03 AM CDT,nan,nan,nan,9.9,nan,nan,nan
27-May-19 3:00:03 AM CDT,nan,nan,nan,nan,nan,70.19,nan
27-May-19 3:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 3:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 3:15:00 AM CDT,48.1,nan,nan,nan,nan,nan,nan
27-May-19 3:15:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 3:15:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 3:15:03 AM CDT,nan,nan,nan,9.98,nan,nan,nan
27-May-19 3:15:03 AM CDT,nan,nan,nan,nan,nan,69.85,nan
27-May-19 3:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 3:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 3:30:00 AM CDT,48.3,nan,nan,nan,nan,nan,nan
27-May-19 3:30:03 AM CDT,nan,165,nan,nan,nan,nan,nan
27-May-19 3:30:03 AM CDT,nan,nan,167,nan,nan,nan,nan
27-May-19 3:30:03 AM CDT,nan,nan,nan,9.9,nan,nan,nan
27-May-19 3:30:03 AM CDT,nan,nan,nan,nan,nan,70.4,nan
27-May-19 3:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 3:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 3:45:00 AM CDT,48.5,nan,nan,nan,nan,nan,nan
27-May-19 3:45:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 3:45:03 AM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 3:45:03 AM CDT,nan,nan,nan,10.02,nan,nan,nan
27-May-19 3:45:03 AM CDT,nan,nan,nan,nan,nan,69.67,nan
27-May-19 3:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 3:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 4:00:00 AM CDT,48.4,nan,nan,nan,nan,nan,nan
27-May-19 4:00:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 4:00:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 4:00:03 AM CDT,nan,nan,nan,9.97,nan,nan,nan
27-May-19 4:00:03 AM CDT,nan,nan,nan,nan,nan,69.79,nan
27-May-19 4:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 4:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 4:15:00 AM CDT,48.1,nan,nan,nan,nan,nan,nan
27-May-19 4:15:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 4:15:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 4:15:03 AM CDT,nan,nan,nan,9.99,nan,nan,nan
27-May-19 4:15:03 AM CDT,nan,nan,nan,nan,nan,69.4,nan
27-May-19 4:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 4:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 4:30:00 AM CDT,48,nan,nan,nan,nan,nan,nan
27-May-19 4:30:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 4:30:03 AM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 4:30:03 AM CDT,nan,nan,nan,10.01,nan,nan,nan
27-May-19 4:30:03 AM CDT,nan,nan,nan,nan,nan,69.6,nan
27-May-19 4:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 4:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 4:45:00 AM CDT,47.9,nan,nan,nan,nan,nan,nan
27-May-19 4:45:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 4:45:03 AM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 4:45:03 AM CDT,nan,nan,nan,10.09,nan,nan,nan
27-May-19 4:45:03 AM CDT,nan,nan,nan,nan,nan,69.13,nan
27-May-19 4:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 4:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 5:00:00 AM CDT,47.6,nan,nan,nan,nan,nan,nan
27-May-19 5:00:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 5:00:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 5:00:03 AM CDT,nan,nan,nan,9.87,nan,nan,nan
27-May-19 5:00:03 AM CDT,nan,nan,nan,nan,nan,71.71,nan
27-May-19 5:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 5:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 5:15:00 AM CDT,47.5,nan,nan,nan,nan,nan,nan
27-May-19 5:15:03 AM CDT,nan,170,nan,nan,nan,nan,nan
27-May-19 5:15:03 AM CDT,nan,nan,171,nan,nan,nan,nan
27-May-19 5:15:03 AM CDT,nan,nan,nan,10.07,nan,nan,nan
27-May-19 5:15:03 AM CDT,nan,nan,nan,nan,nan,69.75,nan
27-May-19 5:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 5:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 5:30:00 AM CDT,47.6,nan,nan,nan,nan,nan,nan
27-May-19 5:30:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 5:30:03 AM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 5:30:03 AM CDT,nan,nan,nan,10,nan,nan,nan
27-May-19 5:30:03 AM CDT,nan,nan,nan,nan,nan,70.22,nan
27-May-19 5:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 5:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 5:45:00 AM CDT,47.2,nan,nan,nan,nan,nan,nan
27-May-19 5:45:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 5:45:03 AM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 5:45:03 AM CDT,nan,nan,nan,9.94,nan,nan,nan
27-May-19 5:45:03 AM CDT,nan,nan,nan,nan,nan,70.56,nan
27-May-19 5:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 5:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 6:00:00 AM CDT,47.2,nan,nan,nan,nan,nan,nan
27-May-19 6:00:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 6:00:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 6:00:03 AM CDT,nan,nan,nan,10,nan,nan,nan
27-May-19 6:00:03 AM CDT,nan,nan,nan,nan,nan,70.16,nan
27-May-19 6:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 6:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 6:15:00 AM CDT,47.4,nan,nan,nan,nan,nan,nan
27-May-19 6:15:03 AM CDT,nan,166,nan,nan,nan,nan,nan
27-May-19 6:15:03 AM CDT,nan,nan,167,nan,nan,nan,nan
27-May-19 6:15:03 AM CDT,nan,nan,nan,9.96,nan,nan,nan
27-May-19 6:15:03 AM CDT,nan,nan,nan,nan,nan,70.45,nan
27-May-19 6:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 6:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 6:30:00 AM CDT,47.5,nan,nan,nan,nan,nan,nan
27-May-19 6:30:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 6:30:03 AM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 6:30:03 AM CDT,nan,nan,nan,10.06,nan,nan,nan
27-May-19 6:30:03 AM CDT,nan,nan,nan,nan,nan,69.93,nan
27-May-19 6:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 6:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 6:45:00 AM CDT,47.4,nan,nan,nan,nan,nan,nan
27-May-19 6:45:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 6:45:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 6:45:03 AM CDT,nan,nan,nan,9.94,nan,nan,nan
27-May-19 6:45:03 AM CDT,nan,nan,nan,nan,nan,70.36,nan
27-May-19 6:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 6:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 7:00:00 AM CDT,47.2,nan,nan,nan,nan,nan,nan
27-May-19 7:00:03 AM CDT,nan,170,nan,nan,nan,nan,nan
27-May-19 7:00:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 7:00:03 AM CDT,nan,nan,nan,10.06,nan,nan,nan
27-May-19 7:00:03 AM CDT,nan,nan,nan,nan,nan,69.51,nan
27-May-19 7:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 7:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 7:15:00 AM CDT,47.5,nan,nan,nan,nan,nan,nan
27-May-19 7:15:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 7:15:03 AM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 7:15:03 AM CDT,nan,nan,nan,9.91,nan,nan,nan
27-May-19 7:15:03 AM CDT,nan,nan,nan,nan,nan,70.45,nan
27-May-19 7:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 7:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 7:30:00 AM CDT,47.5,nan,nan,nan,nan,nan,nan
27-May-19 7:30:03 AM CDT,nan,165,nan,nan,nan,nan,nan
27-May-19 7:30:03 AM CDT,nan,nan,167,nan,nan,nan,nan
27-May-19 7:30:03 AM CDT,nan,nan,nan,9.99,nan,nan,nan
27-May-19 7:30:03 AM CDT,nan,nan,nan,nan,nan,70.22,nan
27-May-19 7:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 7:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 7:45:00 AM CDT,47.6,nan,nan,nan,nan,nan,nan
27-May-19 7:45:03 AM CDT,nan,165,nan,nan,nan,nan,nan
27-May-19 7:45:03 AM CDT,nan,nan,166,nan,nan,nan,nan
27-May-19 7:45:03 AM CDT,nan,nan,nan,9.91,nan,nan,nan
27-May-19 7:45:03 AM CDT,nan,nan,nan,nan,nan,70.95,nan
27-May-19 7:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 7:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 8:00:00 AM CDT,47.7,nan,nan,nan,nan,nan,nan
27-May-19 8:00:03 AM CDT,nan,162.72,nan,nan,nan,nan,nan
27-May-19 8:00:03 AM CDT,nan,nan,164,nan,nan,nan,nan
27-May-19 8:00:03 AM CDT,nan,nan,nan,9.92,nan,nan,nan
27-May-19 8:00:03 AM CDT,nan,nan,nan,nan,nan,72.11,nan
27-May-19 8:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 8:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 8:15:00 AM CDT,47.6,nan,nan,nan,nan,nan,nan
27-May-19 8:15:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 8:15:03 AM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 8:15:03 AM CDT,nan,nan,nan,10.07,nan,nan,nan
27-May-19 8:15:03 AM CDT,nan,nan,nan,nan,nan,70.57,nan
27-May-19 8:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 8:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 8:30:00 AM CDT,47.9,nan,nan,nan,nan,nan,nan
27-May-19 8:30:03 AM CDT,nan,166,nan,nan,nan,nan,nan
27-May-19 8:30:03 AM CDT,nan,nan,167,nan,nan,nan,nan
27-May-19 8:30:03 AM CDT,nan,nan,nan,10.06,nan,nan,nan
27-May-19 8:30:03 AM CDT,nan,nan,nan,nan,nan,70.21,nan
27-May-19 8:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 8:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 8:45:00 AM CDT,47.7,nan,nan,nan,nan,nan,nan
27-May-19 8:45:03 AM CDT,nan,163.81,nan,nan,nan,nan,nan
27-May-19 8:45:03 AM CDT,nan,nan,165,nan,nan,nan,nan
27-May-19 8:45:03 AM CDT,nan,nan,nan,10.01,nan,nan,nan
27-May-19 8:45:03 AM CDT,nan,nan,nan,nan,nan,70.73,nan
27-May-19 8:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 8:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 9:00:00 AM CDT,47.7,nan,nan,nan,nan,nan,nan
27-May-19 9:00:03 AM CDT,nan,164,nan,nan,nan,nan,nan
27-May-19 9:00:03 AM CDT,nan,nan,165,nan,nan,nan,nan
27-May-19 9:00:03 AM CDT,nan,nan,nan,10.01,nan,nan,nan
27-May-19 9:00:03 AM CDT,nan,nan,nan,nan,nan,70.6,nan
27-May-19 9:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 9:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 9:15:00 AM CDT,47.9,nan,nan,nan,nan,nan,nan
27-May-19 9:15:00 AM CDT,nan,165,166,nan,nan,nan,nan
27-May-19 9:15:00 AM CDT,nan,nan,nan,9.94,nan,70.58,0
27-May-19 9:15:00 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 9:30:00 AM CDT,48.3,nan,nan,nan,nan,nan,nan
27-May-19 9:30:03 AM CDT,nan,165,nan,nan,nan,nan,nan
27-May-19 9:30:03 AM CDT,nan,nan,167,nan,nan,nan,nan
27-May-19 9:30:03 AM CDT,nan,nan,nan,10.08,nan,nan,nan
27-May-19 9:30:03 AM CDT,nan,nan,nan,nan,nan,69.58,nan
27-May-19 9:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 9:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 9:45:00 AM CDT,48.9,nan,nan,nan,nan,nan,nan
27-May-19 9:45:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 9:45:03 AM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 9:45:03 AM CDT,nan,nan,nan,10.06,nan,nan,nan
27-May-19 9:45:03 AM CDT,nan,nan,nan,nan,nan,69.52,nan
27-May-19 9:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 9:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 10:00:00 AM CDT,49.9,nan,nan,nan,nan,nan,nan
27-May-19 10:00:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 10:00:03 AM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 10:00:03 AM CDT,nan,nan,nan,9.93,nan,nan,nan
27-May-19 10:00:03 AM CDT,nan,nan,nan,nan,nan,70.11,nan
27-May-19 10:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 10:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 10:15:00 AM CDT,50.5,nan,nan,nan,nan,nan,nan
27-May-19 10:15:03 AM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 10:15:03 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 10:15:03 AM CDT,nan,nan,nan,10.04,nan,nan,nan
27-May-19 10:15:03 AM CDT,nan,nan,nan,nan,nan,69.21,nan
27-May-19 10:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 10:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 10:30:00 AM CDT,50.4,nan,nan,nan,nan,nan,nan
27-May-19 10:30:03 AM CDT,nan,166,nan,nan,nan,nan,nan
27-May-19 10:30:03 AM CDT,nan,nan,167,nan,nan,nan,nan
27-May-19 10:30:03 AM CDT,nan,nan,nan,10.04,nan,nan,nan
27-May-19 10:30:03 AM CDT,nan,nan,nan,nan,nan,69.45,nan
27-May-19 10:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 10:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 10:45:00 AM CDT,50,nan,nan,nan,nan,nan,nan
27-May-19 10:45:03 AM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 10:45:03 AM CDT,nan,nan,167,nan,nan,nan,nan
27-May-19 10:45:03 AM CDT,nan,nan,nan,9.94,nan,nan,nan
27-May-19 10:45:03 AM CDT,nan,nan,nan,nan,nan,70.66,nan
27-May-19 10:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 10:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 11:00:00 AM CDT,50,nan,nan,nan,nan,nan,nan
27-May-19 11:00:03 AM CDT,nan,165,nan,nan,nan,nan,nan
27-May-19 11:00:03 AM CDT,nan,nan,166,nan,nan,nan,nan
27-May-19 11:00:03 AM CDT,nan,nan,nan,9.96,nan,nan,nan
27-May-19 11:00:03 AM CDT,nan,nan,nan,nan,nan,71.04,nan
27-May-19 11:00:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 11:00:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 11:15:00 AM CDT,49.8,nan,nan,nan,nan,nan,nan
27-May-19 11:15:02 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 11:15:02 AM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 11:15:03 AM CDT,nan,nan,nan,10.1,nan,nan,nan
27-May-19 11:15:03 AM CDT,nan,nan,nan,nan,nan,70.03,nan
27-May-19 11:15:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 11:15:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 11:30:00 AM CDT,50.2,nan,nan,nan,nan,nan,nan
27-May-19 11:30:03 AM CDT,nan,166,nan,nan,nan,nan,nan
27-May-19 11:30:03 AM CDT,nan,nan,167,nan,nan,nan,nan
27-May-19 11:30:03 AM CDT,nan,nan,nan,10.03,nan,nan,nan
27-May-19 11:30:03 AM CDT,nan,nan,nan,nan,nan,70.61,nan
27-May-19 11:30:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 11:30:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 11:45:00 AM CDT,50.2,nan,nan,nan,nan,nan,nan
27-May-19 11:45:03 AM CDT,nan,168,nan,nan,nan,nan,nan
27-May-19 11:45:03 AM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 11:45:03 AM CDT,nan,nan,nan,10.03,nan,nan,nan
27-May-19 11:45:03 AM CDT,nan,nan,nan,nan,nan,69.98,nan
27-May-19 11:45:03 AM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 11:45:03 AM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 12:00:00 PM CDT,50.3,nan,nan,nan,nan,nan,nan
27-May-19 12:00:03 PM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 12:00:03 PM CDT,nan,nan,170,nan,nan,nan,nan
27-May-19 12:00:03 PM CDT,nan,nan,nan,10.02,nan,nan,nan
27-May-19 12:00:03 PM CDT,nan,nan,nan,nan,nan,69.85,nan
27-May-19 12:00:03 PM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 12:00:03 PM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 12:15:00 PM CDT,50.7,nan,nan,nan,nan,nan,nan
27-May-19 12:15:03 PM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 12:15:03 PM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 12:15:03 PM CDT,nan,nan,nan,10.03,nan,nan,nan
27-May-19 12:15:03 PM CDT,nan,nan,nan,nan,nan,69.6,nan
27-May-19 12:15:03 PM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 12:15:03 PM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 12:30:00 PM CDT,50.1,nan,nan,nan,nan,nan,nan
27-May-19 12:30:00 PM CDT,nan,163.49,165,nan,nan,nan,nan
27-May-19 12:30:00 PM CDT,nan,nan,nan,9.88,nan,nan,nan
27-May-19 12:30:00 PM CDT,nan,nan,nan,nan,nan,71.87,nan
27-May-19 12:30:00 PM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 12:30:00 PM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 12:45:00 PM CDT,50.5,nan,nan,nan,nan,nan,nan
27-May-19 12:45:03 PM CDT,nan,169,nan,nan,nan,nan,nan
27-May-19 12:45:03 PM CDT,nan,nan,169,nan,nan,nan,nan
27-May-19 12:45:03 PM CDT,nan,nan,nan,10.11,nan,nan,nan
27-May-19 12:45:03 PM CDT,nan,nan,nan,nan,nan,69.98,nan
27-May-19 12:45:03 PM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 12:45:03 PM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 1:00:00 PM CDT,50.2,nan,nan,nan,nan,nan,nan
27-May-19 1:00:03 PM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 1:00:03 PM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 1:00:03 PM CDT,nan,nan,nan,10.05,nan,nan,nan
27-May-19 1:00:03 PM CDT,nan,nan,nan,nan,nan,69.85,nan
27-May-19 1:00:03 PM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 1:00:03 PM CDT,nan,nan,nan,nan,10,nan,nan
27-May-19 1:15:00 PM CDT,49.9,nan,nan,nan,nan,nan,nan
27-May-19 1:15:03 PM CDT,nan,167,nan,nan,nan,nan,nan
27-May-19 1:15:03 PM CDT,nan,nan,168,nan,nan,nan,nan
27-May-19 1:15:03 PM CDT,nan,nan,nan,10.03,nan,nan,nan
27-May-19 1:15:03 PM CDT,nan,nan,nan,nan,nan,69.99,nan
27-May-19 1:15:03 PM CDT,nan,nan,nan,nan,nan,nan,0
27-May-19 1:15:03 PM CDT,nan,nan,nan,nan,10,nan,nan
